                                   class  count
744         Ave Randon trottoir Bizanet       6
745        Ave Randon stab Saulaie Bizan      6
746          R du 140 RIA f du Taillefer      6
747             Ec mat J Jaurès n 02 Jay      6
748              R Stalingrad ang E Zola      6
749            Trémie tram Berriat talus      6
750         Av Martyrs pl Mandela impair      6
751        Bd Gambetta de H Ding à Foch       6
752             Pt Catane Sud align Tram      6
753             Sortie A 480 zone boisée      6
754               Bd J Vallier ang Irvoy      6
755             Jard des Dauphins entrée      6
756             R H de Balzac ang Alliés      6
757         Jard des Dauphins le châlet       6
758                Sq Roger Louis Lachat      6
759        Pl des Géants 80 croix du sud      6
760                  Pl Laurent Bonnevay      6
761       R Peretto Berthelot Gay Lussac      6
762        R Thiers impair Condorcet Tes      6
763               R G Philippe n 12 à 28      6
764                       R Léon Drivier      5
765          Jard des Dauphins le mûrier      5
766        Cité Moyrand R Dupleix impair      5
767        Ave Rh Danube Strauss Reynier      5
768       Crique sud Pltte mais médicale      5
769         A Lorraine impair Gamb VHugo      5
770        Ave Rh Danube dev éc A France      5
771                Ec P Cocat R Manteyer      5
772       A Lorraine pair Mazet Gambetta      5
773         R M Bourette partie minérale      5
774       Cargo triang gazon R P Claudel      5
775         Cité Mistral R A Thomas n 20      5
776        Ec de mus Ampère ang Greffier      5
777                    Piscine Vaucanson      5
778                   R du 140 RIA Ouest      5
779           Av Malherbe face n 14 à 18      5
780         R Kennedy Jacquard  Pompidou      5
781               R Stalingrad le marché      5
782            R C Démoulins ang Turenne      5
783           Crique sud sortie R Dodero      5
784          R Jacquard Kennedy à Mangin      5
785        Av J Perrot Manteyer à JO sép      5
786       Pl Pasteur Diabl bleus Champon      5
787                     Pl André Charpin      5
788                         Qu de France      5
789          R F Poulat pair ang Miribel      5
790       R Argouges  Jouhaux à C Rivail      5
791          R Esclangon Vercors Diderot      5
792                 R Esclangon park HLM      5
793                  R Henriette Deloras      5
794            Av J O Poterne rond point      5
795                        R Paul Doumer      5
796        R C Kogan IMT contre bâtiment      5
797           R A Terray espace dAthènes      5
798                         Ave Beauvert      5
799                       Park P Gaspard      5
800             R H Duhamel du n 22 à 32      5
801                    Mail des Tilleuls      5
802          Sq Belmont ang R St Nicolas      5
803          Av Fenelon Littré à Boileau      5
804                Pass des 400 couverts      5
805          Jard Hoche Nord Ouest sport      5
806                    R Roger Ronserail      5
807            Pt de Catane Nord Vallier      5
808          C Berriat Grégoire Alembert      5
809       Cargo Est allée entre bâtiment      5
810                    Pl Ch Dullin pair      5
811                 R Pascal du 17 au 31      5
812                         R M Bourette      5
813          Av Europe 30 32 le Polynôme      5
814          Garage central Malherbe Sud      5
815       Bd Diable Bleu Mistral Pasteur      5
816        R Florian Pascal à La Bruyère      5
817         Qu jongkind Tarillon Lachman      5
818        Pt Catane Nord Vallier Voirie      5
819        Bd Joffre impair Past Mistral      5
820          Av Berthelot arrêt tram MC2      5
821       Jard des Dauphins camp indien       5
822                     Allée des Frênes      5
823       R Pupin Ma Oisans à R François      5
824        Av Berthelot pair ang Peretto      5
825             R Colonel Veyron Lacroix      5
826                     R Cdt lHerminier      5
827            R Stalingrad park Mancret      5
828         R Thiers pair Condorcet Test      5
829        Halte gard Abbaye Jouhaux ext      5
830         Local CPHT Nord gym Malherbe      5
831            R des Chardonnerets Pltte      5
832                 Pl Ch Dullin impair       5
833          Al de la Sylphide ang Vigny      5
834                           Pl de Metz      5
835          R E Zola ang Berthelot park      5
836             Parc 2 R Hermin Cöte Sud      4
837                           Sq Recoura      4
838          Av La Bruyère park 26 et 28      4
839                        Sq La Bruyère      4
840              Ec Buffon n 01 R Cuvier      4
841        Quatre Tours Malherbe 17 park      4
842       Bd Joffre pair Pasteur Mistral      4
843                         Allée dEssen      4
844       Foyer 1900 Cour R Ninon Vallin      4
845            R Rouvière vers fourrière      4
846                    Sq Cdt Perraut R       4
847                 R M Dodero park tram      4
848             Jard Hoche talus NordEst      4
849               Ave Fenelon n 15 et 17      4
850         Ec prim Reynoard Romantiques      4
851           Ec pr Berriat R A Grégoire      4
852       Pl Verdun Tram Beyle Stendhal       4
853          Pl Pasteur Maison étudiants      4
854                       R des Trembles      4
855               Qu de France n 30 park      4
856       Ch Collège Allée de la Pelouse      4
857         Pl L Jouvet derrière 22 à 24      4
858        Ch Gordes Ouest conservatoire      4
859            R Cdt Rozan Janssen talus      4
860            Technisud derr rond point      4
861         Ec Christophe Turc intèrieur      4
862            Ave M Reynoard ang Alliés      4
863                 R Alliés dev POINT P      4
864            Sq Péguy ang Le cardonnel      4
865              Cité F Gauthier Vercors      4
866       Chem de Halage park des vignes      4
867        Caser Bonne Espl A Leray Nord      4
868                      R des Destinées      4
869       R Alliés Matussière Stalingrad      4
870           Pc Ouagadougou pelouse Est      4
871                 R Ampère ang Raspail      4
872                R Arago ang C Bernard      4
873       Bd Mal Lyautet devant la Poste      4
874              Trémie tram ang Berriat      4
875              Biblio Abbaye les Bains      4
876         R Col Driant Pltte dev école      4
877                     R Cdt de Reynies      4
878               R Turenne ang Augereau      4
879                Pl des Géants 40 park      4
880           Ec J Macé n 01 R J Lyonnaz      4
881          R L et A Lumière ang Pegoud      4
882       R Tr Quartiers Dodero Reynoard      4
883            Pl des Géants 40 cour int      4
884                         R St Jacques      4
885                            Pl dAgier      4
886                   Gal Arlequin M J C      4
887                       R Léon Sestier      4
888       Av Littré Fenelon à La Bruyère      4
889            Av J O nord n 1000 à 1030      4
890          R Alliés Milliat A de Vigny      4
891            Ec mat Daudet 16 R Lesage      4
892           R Jacquard ang H de Balzac      4
893           R G Lafourcade park O jeux      4
894              R Alembert derr piscine      4
895        Pl Gare F Viallet à C Brenier      4
896                    Allée du Verderet      4
897              Bd Foch Mallifaud Rivet      4
898                 R des Bergeronnettes      4
899          R C Kogan n 35 Jardière IMT      4
900              Ec N Chorier n 21 et 23      4
901              Ec mat libération n 207      4
902            Ec C Bernard q la Graille      4
903          R Obiou ang Dent de Crolles      4
904       R Lieu Chabal contre ec Daudet      4
905                    Technisud pelouse      4
906                    Pl Emé de Marcieu      4
907                  R Ninon Vallin IMCP      4
908                       R de Mortillet      4
909              R C Kogan n 37 Andrieux      4
910        Jaurés impair Jansens Turenne      4
911              Ec prim Cornélie Gémond      4
912               Ec des Arts R FG Lorca      4
913        Al des Genêts align ec Frenes      4
914              Impasse des érables Est      4
915                       Grande pelouse      4
916                      R Adrien Ricard      4
917                  R Malakoff le Forum      3
918            R Père Marion église St L      3
919           R Moyrand réserve foncière      3
920               R Romanet 12 à 140 RIA      3
921         Garage central Malherbe Nord      3
922        Cité Mistral R A Thomas 16 20      3
923           Ch Alpins ang Lieut Chabal      3
924              Pied butte n 08 Trident      3
925            Av Washington Pltte av JO      3
926             Ch dIsly ang Jules Ferry      3
927                 Pl Raymond Perinetti      3
928                   Sq du 19 mars 1962      3
929                            Le Zénith      3
930       R Stalingrad Jacquard Lagrange      3
931            R Irvoy ang Papet Charrel      3
932       Bd Foch pair Marceau Lanoyerie      3
933             Ec Verderet R Gervasotti      3
934         Av P Cocat impair alignement      3
935                             R Kruger      3
936        R G Tonnelier ang av Teiseire      3
937                   R de la Magnanerie      3
938          R Turgot n 05 vers la voute      3
939               Cité Abry aire de jeux      3
940           Cité les Vignes n 39 à 43       3
941       Prc Mis arr mont diables bleus      3
942         Pl Géants ext crêche Poucets      3
943                  R Pupin accés Kogan      3
944           Jard Hoche entrée Nord Est      3
945             R Dent de Crolles square      3
946         Bd Foch pair n 66 ang Jaurès      3
947          Parc La bruyère zone boisée      3
948                Pl Victor Hugo Voirie      3
949             R Menon Oddos alignement      3
950               R des Arts pas Colbert      3
951          R Malakoff devant la banque      3
952                      R Eugène Varlin      3
953                    Pl du Grésivaudan      3
954        Bd Gallieni derrière 02 04 06      3
955        R H Duhamel terrain proximité      3
956        Ave Randon FC Allobroges Saul      3
957          Pl du marché n 150 Arlequin      3
958                      R Auguste Genin      3
959            Ec Musiq Jar 50 Qu France      3
960              Pc Ch Elysés ile du lac      3
961   Av Martyrs Tram Pair Nord Horowitz      3
962               Caser Bonne Rue Carnot      3
963           R des Bergers et des bains      3
964       Pc Pompidou al du parc face 01      3
965                Ec prim J Jaurès n 09      3
966                   R de lObiou impair      3
967        Ave Rh Danube devant lAtelier      3
968         R J Chanrion accés 07 Moulin      3
969                        Chem des Arts      3
970                Pl L Jouvet n 02 à 06      3
971        Bd des Adieux park et tennis       3
972              R Sémard impasse thalgo      3
973       R Arts de montagne derr tennis      3
974               R Dt de Crolles square      3
975       Cité Mistral R A France 51  53      3
976                              R Corot      3
977         R E Zola ang Berthelot foyer      3
978        Caser Bonne Espl A Leray  Sud      3
979                  R du Drac ang Sully      3
980          Cité les Vignes Sq H Huchon      3
981         Cité Mistral R A France n 45      3
982                          Bd Gallieni      3
983           Cité Moyrand R Elie Cartan      3
984               Ch Gordes dev local EV      3
985       R Andrieux PM Curie R François      3
986        R A Vigny ang G de Maupassant      3
987         R Dt Crolles James Echaillon      3
988       R FG Lorca park contre imeuble      3
989          Prc Mis entre Mairie et bds      3
990       R Musset Reynoard  Deux Mondes      3
991             Av J O Kaunas à Mantayer      3
992          Cité Moyrand R Dupleix pair      3
993                        R des Minimes      3
994       Ave Rh Danube devant Pharmacie      2
995                     Pl Joseph Riboud      2
996         Av LBruyère ang Reynoard pel      2
997          R Diderot ang Pt du vercors      2
998                 M J C Anatole France      2
999       R François Raoult sce logement      2
1000                     R Manteyer n 53      2
1001              R G Philippe face n 10      2
1002           R A Matussière ang Lesage      2
1003             R Ponsard ang Berthelot      2
1004      R Sémard devant hôtel Europole      2
1005           R des Arts Jard Trocadero      2
1006       Prc Pompidou long voie ferrée      2
1007          R du Repos tennis couverts      2
1008       Al de la pelouse cote antenne      2
1009                     Pl des Tilleuls      2
1010         R Marius Riollet cité rouge      2
1011          Cité Mistral R A France 35      2
1012      Pl des Géants 30 cage escalier      2
1013              R Arago ang E Gueymard      2
1014            R J Bistesi tram Chavant      2
1015            R Manteyer tour n 51 sud      2
1016       R N Vallin Esp petite enfance      2
1017          R Eugène Faure ang R Mably      2
1018              Av J O caisse dépargne      2
1019               R Hermite ang Raspail      2
1020      R E Romanet face au n 02 à 12       2
1021           Av Berthelot ang Flaubert      2
1022             R Arts de montagne n 01      2
1023           R de la Scierie ang Arago      2
1024                R des Martyrs AVIPAR      2
1025                 Passage la Fontaine      2
1026                Pas la Fontaine park      2
1027       R L Lagrange ang R Gén Mangin      2
1028       Sq des Fusillés part centrale      2
1029        R Barral église St Vinc Paul      2
1030      Av J Perrot Boileau à J Racine      2
1031                Ave Randon dev musée      2
1032              R Sémard les Estudines      2
1033              R Ponsard ang J Perrot      2
1034               Pl G Rivet ang Joffre      2
1035            R du Repos ang la Mogne       2
1036       Av J O Poterne caisse épargne      2
1037       Pltte Ch du parc Est butte 04      2
1038          Désserte des alisiers mail      2
1039          R René Lesage aire de jeux      2
1040           R Peretto face n 12 et 18      2
1041                   Prc Mis mini golf      2
1042         Ave Randon Piquet Mortillet      2
1043             Av P Cocat n 21et 21bis      2
1044      Pas la Fontaine coté Helbroner      2
1045           Terrain daventure R Repos      2
1046                R Francis James park      2
1047           Parc 1 Michalon R Massena      2
1048         Gal Arlequin Arbre fruitier      2
1049        Jard des Dauphins petit nice      2
1050                 Bd Mal Foch n 57 59      2
1051         R Sémard larche à F Gautier      2
1052           R P Janet ang A1 Belgique      2
1053                      R Très Cloitre      2
1054        Cité Chatelet Rivail chicane      2
1055      Q de la Graille Jeux de boules      2
1056         R Jacquard propreté urbaine      2
1057        Av Berthelot crêche Malherbe      2
1058                    R Pierre Duclot       2
1059           Prc La Bruyère accés NORD      2
1060                      R C Genin n 22      2
1061                      Sq Cdt Perraut      2
1062                    Parc de Marliave      2
1063        R H Duhamel ang Musset Pupin      2
1064          Pc Mis park anneau vitesse      2
1065                       Pl du Temple       2
1066        R Francis James Vigny Voirie      2
1067                        Ave de Suède      2
1068         Prc Mis stab Ouest St Alpes      2
1069           R 140 R I A Pl de lamitié      2
1070              La piste dans le talus      2
1071            Ec Eterlous R Gervasotti      2
1072       R A Vigny Staling Romantiques      2
1073         Cité Mistral derr n 70 park      2
1074             R C de Bussy talus SNCF      2
1075           Chem des Alpins face n 38      2
1076        Chem de Halage désinfection       1
1077                 R Marguerite Gonnet      1
1078        R Delacroix garage 1000 lacs      1
1079       R L Jouhaux Pltte déchetterie      1
1080                   R Fourrier n 2bis      1
1081              Res J Brel contre silo      1
1082           Ch église Monge Berthelot      1
1083             R de New York ang Paris      1
1084            Ec mat pas Jard de Ville      1
1085                Ec mat n 11 R Millet      1
1086           R Gén Durand ang J Perrot      1
1087                Av P Cocat n 12 CRM       1
1088                 R Turgot n 05 Pltte      1
1089                   R Trois épis park      1
1090            R F James ang A de Vigny      1
1091              R de Londres ang Paris      1
1092            Ec Pte St Laurent 22 bis      1
1093           Parc Cellatex zone boisée      1
1094                         Res J Brel       1
1095                   Butte n 04 zénith      1
1096        R Tarze Berthier à D Savoyat      1
1097         Av Berthelot Ponsard Gordes      1
1098      Tr quartiers montée des Genêts      1
1099          Park Mancret service Métro      1
1100            R Manteyer n 13 derrière      1
1101         R D Fontanelle ang Essen JO      1
1102         Ec mat P Bert 10 R A Chissé      1
1103                     Sq des Fusillés      1
1104      Av Constantine derr n 12 parc       1
1105      R R L Lachat dev éc Clémenceau      1
1106            Ec Ampère n 59 R du Drac      1
1107         Caser Bonne Vallons Marceau      1
1108      Av LBruyère Collibris Reynoard      1
1109                   Allée des Balcons      1
1110       R R François Pupin à Andrieux      1
1111                       Al des Genêts      1
1112      Al de la pelouse Ec des Frênes      1
1113            R Turgot marché Malherbe      1
1114         Al de la pelouse Ch Collège      1
1115                        R du Trident      1
1116            Av St Roch ang St Ferjus      1
1117         Ave St Roch ang ch de Ronde      1
1118            La piste plateau sportif      1
1119      Centre social des Eaux Claires      1
1120             Sq Mozart n 01 R Cuvier      1
1121      Ave Rh Danube L king E Claires      1
1122           Prc Mis Jard alpin bassin      1
1123         Ra Blanchard ang St Jacques      1
1124              Prc Mis pel Col Driant      1
1125          R M Gontard angle M Deprez      1
1126         Pl Gare arrêt Tram terminus      1
1127          Cité Mistral R A France 88      1
1128          Sq Moucherotte ang Vercors      1
1129            R Manteyer n 21 derrière      1
1130                Chem du Parc bosquet      1
1131                  R Général Marchand      1
1132             R Arlequin silo 03 park      1
1133       Bd Foch Mallifaud angle Rivet      1
1134           Av J O Poterne à J Valles      1
1135        R St Ferjus Pont des Sablons      1
1136      Prc Mis Jard alpin abd cascade      1
1137             R J Bart ang du 140 RIA      1
1138      Tr quartiers ang al des Genêts      1
1139            Prc Mis pel Ouest Mairie      1
1140         R Manteyer ang D Fontanelle      1
